session_id,package,app_class,tier,tags,sim_status,faithfulness_verdict,effective_ft,back_wait_ratio,meaningful_frida_22cat,coverage_gap,artifact_dir,frida_trace_path,agent_log_path,named_functional_explore_taps,functional_explore_screens,c0_pass,analyze_status,data_quality_status,session_mode,hook_version
d42d78005adb_llm_s1,ch.abertschi.waterme.water_me,other,reference,FAITHFUL_VALIDATED,success,FAITHFUL,32,0.0588,12,"Core flows from expected use largely touched; residual: Interact with discovered UI: New Plant Button · SAVE Button · TAKE PICTURE Button · View · 0, FREQUENCY
days · SAVE Butt",logs/bulk_llm_benign_v2/d42d78005adb_ch.abertschi.waterme.water_me/dynamic/llm/session_1,logs/bulk_llm_benign_v2/d42d78005adb_ch.abertschi.waterme.water_me/dynamic/llm/session_1/ch.abertschi.waterme.water_me_frida.jsonl,logs/bulk_llm_benign_v2/d42d78005adb_ch.abertschi.waterme.water_me/dynamic/llm/session_1/ch.abertschi.waterme.water_me_llm_actions.jsonl,32,4,yes,success,good,identical,3
d42d78005adb_llm_s2,ch.abertschi.waterme.water_me,other,volume,FAITHFUL_VALIDATED|FLAILING_SUSPECT,success,FAITHFUL,25,0.1935,41,Core flows from expected use largely touched; residual: Interact with discovered UI: About Button · Export Plants Button · Import Plants Button · https://abertschi.ch Button · ,logs/bulk_llm_benign_v2/d42d78005adb_ch.abertschi.waterme.water_me/dynamic/llm/session_2,logs/bulk_llm_benign_v2/d42d78005adb_ch.abertschi.waterme.water_me/dynamic/llm/session_2/ch.abertschi.waterme.water_me_frida.jsonl,logs/bulk_llm_benign_v2/d42d78005adb_ch.abertschi.waterme.water_me/dynamic/llm/session_2/ch.abertschi.waterme.water_me_llm_actions.jsonl,25,6,yes,success,good,identical,3
d42d78005adb_llm_s3,ch.abertschi.waterme.water_me,other,reference,FAITHFUL_VALIDATED,success,FAITHFUL,32,0.0588,12,"Core flows from expected use largely touched; residual: Interact with discovered UI: New Plant Button · SAVE Button · TAKE PICTURE Button · View · 0, FREQUENCY
days · SAVE Butt",logs/bulk_llm_benign_v2/d42d78005adb_ch.abertschi.waterme.water_me/dynamic/llm/session_3,logs/bulk_llm_benign_v2/d42d78005adb_ch.abertschi.waterme.water_me/dynamic/llm/session_3/ch.abertschi.waterme.water_me_frida.jsonl,logs/bulk_llm_benign_v2/d42d78005adb_ch.abertschi.waterme.water_me/dynamic/llm/session_3/ch.abertschi.waterme.water_me_llm_actions.jsonl,32,4,yes,success,good,varied,3
f10bae02e75b_llm_s1,ch.bailu.aat,other,volume,FAITHFUL_VALIDATED|FLAILING_SUSPECT,failed:ux_quality_gate,FAITHFUL,21,0.0,560,Core flows from expected use largely touched; residual: Interact with discovered UI: OK button1 Button · Cancel button2 Button,logs/bulk_llm_benign_v2/f10bae02e75b_ch.bailu.aat/dynamic/llm/session_1,logs/bulk_llm_benign_v2/f10bae02e75b_ch.bailu.aat/dynamic/llm/session_1/ch.bailu.aat_frida.jsonl,logs/bulk_llm_benign_v2/f10bae02e75b_ch.bailu.aat/dynamic/llm/session_1/ch.bailu.aat_llm_actions.jsonl,21,1,yes,success,good,identical,3
f10bae02e75b_llm_s2,ch.bailu.aat,other,volume,FAITHFUL_VALIDATED|FLAILING_SUSPECT,failed:ux_quality_gate,FAITHFUL,21,0.0,560,Core flows from expected use largely touched; residual: Interact with discovered UI: OK button1 Button · Cancel button2 Button,logs/bulk_llm_benign_v2/f10bae02e75b_ch.bailu.aat/dynamic/llm/session_2,logs/bulk_llm_benign_v2/f10bae02e75b_ch.bailu.aat/dynamic/llm/session_2/ch.bailu.aat_frida.jsonl,logs/bulk_llm_benign_v2/f10bae02e75b_ch.bailu.aat/dynamic/llm/session_2/ch.bailu.aat_llm_actions.jsonl,21,1,yes,success,good,identical,3
f10bae02e75b_llm_s3,ch.bailu.aat,other,volume,FAITHFUL_VALIDATED|FLAILING_SUSPECT,failed:ux_quality_gate,FAITHFUL,20,0.0,525,Core flows from expected use largely touched; residual: Interact with discovered UI: OK button1 Button · Cancel button2 Button,logs/bulk_llm_benign_v2/f10bae02e75b_ch.bailu.aat/dynamic/llm/session_3,logs/bulk_llm_benign_v2/f10bae02e75b_ch.bailu.aat/dynamic/llm/session_3/ch.bailu.aat_frida.jsonl,logs/bulk_llm_benign_v2/f10bae02e75b_ch.bailu.aat/dynamic/llm/session_3/ch.bailu.aat_llm_actions.jsonl,20,1,yes,success,good,varied,3
0150f0838703_llm_s1,ch.blinkenlights.android.vanilla,other,volume,FAITHFUL_VALIDATED,failed:bad_handoff,FAITHFUL,35,0.0278,71,post-explore execute goals not reached; deeper planned goals beyond early steps (10 planned),logs/bulk_llm_benign_v2/0150f0838703_ch.blinkenlights.android.vanilla/dynamic/llm/session_1,logs/bulk_llm_benign_v2/0150f0838703_ch.blinkenlights.android.vanilla/dynamic/llm/session_1/ch.blinkenlights.android.vanilla_frida.jsonl,logs/bulk_llm_benign_v2/0150f0838703_ch.blinkenlights.android.vanilla/dynamic/llm/session_1/ch.blinkenlights.android.vanilla_llm_actions.jsonl,22,4,yes,success,good,identical,3
0150f0838703_llm_s2,ch.blinkenlights.android.vanilla,other,volume,FAITHFUL_VALIDATED,failed:bad_handoff,FAITHFUL,33,0.0294,67,post-explore execute goals not reached; deeper planned goals beyond early steps (10 planned),logs/bulk_llm_benign_v2/0150f0838703_ch.blinkenlights.android.vanilla/dynamic/llm/session_2,logs/bulk_llm_benign_v2/0150f0838703_ch.blinkenlights.android.vanilla/dynamic/llm/session_2/ch.blinkenlights.android.vanilla_frida.jsonl,logs/bulk_llm_benign_v2/0150f0838703_ch.blinkenlights.android.vanilla/dynamic/llm/session_2/ch.blinkenlights.android.vanilla_llm_actions.jsonl,22,4,yes,success,good,identical,3
0150f0838703_llm_s3,ch.blinkenlights.android.vanilla,other,volume,FAITHFUL_VALIDATED,failed:bad_handoff,FAITHFUL,35,0.0278,71,post-explore execute goals not reached; deeper planned goals beyond early steps (10 planned),logs/bulk_llm_benign_v2/0150f0838703_ch.blinkenlights.android.vanilla/dynamic/llm/session_3,logs/bulk_llm_benign_v2/0150f0838703_ch.blinkenlights.android.vanilla/dynamic/llm/session_3/ch.blinkenlights.android.vanilla_frida.jsonl,logs/bulk_llm_benign_v2/0150f0838703_ch.blinkenlights.android.vanilla/dynamic/llm/session_3/ch.blinkenlights.android.vanilla_llm_actions.jsonl,22,4,yes,success,good,varied,3
a9cdbcb3ea96_llm_s1,ch.blinkenlights.android.vanillaplug,other,volume,FLAILING_SUSPECT|EXPLORE_NON_NAVIGABLE,failed:explore_non_navigable,FAILED,0,1.0,6,Core flows from expected use largely touched; residual: General app (ch.blinkenlights.android.vanillaplug),logs/bulk_llm_benign_v2/a9cdbcb3ea96_ch.blinkenlights.android.vanillaplug/dynamic/llm/session_1,logs/bulk_llm_benign_v2/a9cdbcb3ea96_ch.blinkenlights.android.vanillaplug/dynamic/llm/session_1/ch.blinkenlights.android.vanillaplug_frida.jsonl,logs/bulk_llm_benign_v2/a9cdbcb3ea96_ch.blinkenlights.android.vanillaplug/dynamic/llm/session_1/ch.blinkenlights.android.vanillaplug_llm_actions.jsonl,0,0,no,success,weak:low_meaningful_categories,identical,3
a9cdbcb3ea96_llm_s2,ch.blinkenlights.android.vanillaplug,other,volume,FLAILING_SUSPECT|EXPLORE_NON_NAVIGABLE,failed:explore_non_navigable,FAILED,0,1.0,6,Core flows from expected use largely touched; residual: General app (ch.blinkenlights.android.vanillaplug),logs/bulk_llm_benign_v2/a9cdbcb3ea96_ch.blinkenlights.android.vanillaplug/dynamic/llm/session_2,logs/bulk_llm_benign_v2/a9cdbcb3ea96_ch.blinkenlights.android.vanillaplug/dynamic/llm/session_2/ch.blinkenlights.android.vanillaplug_frida.jsonl,logs/bulk_llm_benign_v2/a9cdbcb3ea96_ch.blinkenlights.android.vanillaplug/dynamic/llm/session_2/ch.blinkenlights.android.vanillaplug_llm_actions.jsonl,0,0,no,success,weak:low_meaningful_categories,identical,3
a9cdbcb3ea96_llm_s3,ch.blinkenlights.android.vanillaplug,other,volume,FLAILING_SUSPECT|EXPLORE_NON_NAVIGABLE,failed:explore_non_navigable,FAILED,0,1.0,6,Core flows from expected use largely touched; residual: General app (ch.blinkenlights.android.vanillaplug),logs/bulk_llm_benign_v2/a9cdbcb3ea96_ch.blinkenlights.android.vanillaplug/dynamic/llm/session_3,logs/bulk_llm_benign_v2/a9cdbcb3ea96_ch.blinkenlights.android.vanillaplug/dynamic/llm/session_3/ch.blinkenlights.android.vanillaplug_frida.jsonl,logs/bulk_llm_benign_v2/a9cdbcb3ea96_ch.blinkenlights.android.vanillaplug/dynamic/llm/session_3/ch.blinkenlights.android.vanillaplug_llm_actions.jsonl,0,0,no,success,weak:low_meaningful_categories,varied,3
3eae0c6f3334_llm_s1,ch.bubendorf.locusaddon.gsakdatabase,other,reference,FAITHFUL_VALIDATED,success,FAITHFUL,32,0.0,183,Core flows from expected use largely touched; residual: Interact with discovered UI: LinearLayout · LinearLayout · LinearLayout · LinearLayout ·  · LinearLayout · LinearLayout ,logs/bulk_llm_benign_v2/3eae0c6f3334_ch.bubendorf.locusaddon.gsakdatabase/dynamic/llm/session_1,logs/bulk_llm_benign_v2/3eae0c6f3334_ch.bubendorf.locusaddon.gsakdatabase/dynamic/llm/session_1/ch.bubendorf.locusaddon.gsakdatabase_frida.jsonl,logs/bulk_llm_benign_v2/3eae0c6f3334_ch.bubendorf.locusaddon.gsakdatabase/dynamic/llm/session_1/ch.bubendorf.locusaddon.gsakdatabase_llm_actions.jsonl,0,2,yes,success,weak:low_meaningful_categories,identical,3
3eae0c6f3334_llm_s2,ch.bubendorf.locusaddon.gsakdatabase,other,volume,FAITHFUL_VALIDATED,failed:ux_quality_gate,FAITHFUL,31,0.0,126,Core flows from expected use largely touched; residual: Interact with discovered UI: LinearLayout · LinearLayout · LinearLayout · LinearLayout ·  · LinearLayout · LinearLayout ,logs/bulk_llm_benign_v2/3eae0c6f3334_ch.bubendorf.locusaddon.gsakdatabase/dynamic/llm/session_2,logs/bulk_llm_benign_v2/3eae0c6f3334_ch.bubendorf.locusaddon.gsakdatabase/dynamic/llm/session_2/ch.bubendorf.locusaddon.gsakdatabase_frida.jsonl,logs/bulk_llm_benign_v2/3eae0c6f3334_ch.bubendorf.locusaddon.gsakdatabase/dynamic/llm/session_2/ch.bubendorf.locusaddon.gsakdatabase_llm_actions.jsonl,0,2,yes,success,good,identical,3
3eae0c6f3334_llm_s3,ch.bubendorf.locusaddon.gsakdatabase,other,volume,FAITHFUL_VALIDATED,failed:ux_quality_gate,FAITHFUL,31,0.0,126,Core flows from expected use largely touched; residual: Interact with discovered UI: LinearLayout · LinearLayout · LinearLayout · LinearLayout ·  · LinearLayout · LinearLayout ,logs/bulk_llm_benign_v2/3eae0c6f3334_ch.bubendorf.locusaddon.gsakdatabase/dynamic/llm/session_3,logs/bulk_llm_benign_v2/3eae0c6f3334_ch.bubendorf.locusaddon.gsakdatabase/dynamic/llm/session_3/ch.bubendorf.locusaddon.gsakdatabase_frida.jsonl,logs/bulk_llm_benign_v2/3eae0c6f3334_ch.bubendorf.locusaddon.gsakdatabase/dynamic/llm/session_3/ch.bubendorf.locusaddon.gsakdatabase_llm_actions.jsonl,0,2,yes,success,good,varied,3
76be0a59cc20_llm_s1,ch.cryptobit.letterbox,other,volume,FAITHFUL_VALIDATED|ZERO_MEANINGFUL_FRIDA|UI_MOTION_NO_SIGNAL,failed:bad_handoff,FAITHFUL,39,0.0,0,post-explore execute goals not reached; deeper planned goals beyond early steps (10 planned),logs/bulk_llm_benign_v2/76be0a59cc20_ch.cryptobit.letterbox/dynamic/llm/session_1,logs/bulk_llm_benign_v2/76be0a59cc20_ch.cryptobit.letterbox/dynamic/llm/session_1/ch.cryptobit.letterbox_frida.jsonl,logs/bulk_llm_benign_v2/76be0a59cc20_ch.cryptobit.letterbox/dynamic/llm/session_1/ch.cryptobit.letterbox_llm_actions.jsonl,39,39,yes,success,weak:low_meaningful_events,identical,3
76be0a59cc20_llm_s2,ch.cryptobit.letterbox,other,volume,FAITHFUL_VALIDATED|ZERO_MEANINGFUL_FRIDA|UI_MOTION_NO_SIGNAL,failed:bad_handoff,FAITHFUL,38,0.0,0,post-explore execute goals not reached; deeper planned goals beyond early steps (10 planned),logs/bulk_llm_benign_v2/76be0a59cc20_ch.cryptobit.letterbox/dynamic/llm/session_2,logs/bulk_llm_benign_v2/76be0a59cc20_ch.cryptobit.letterbox/dynamic/llm/session_2/ch.cryptobit.letterbox_frida.jsonl,logs/bulk_llm_benign_v2/76be0a59cc20_ch.cryptobit.letterbox/dynamic/llm/session_2/ch.cryptobit.letterbox_llm_actions.jsonl,38,38,yes,success,weak:low_meaningful_events,identical,3
76be0a59cc20_llm_s3,ch.cryptobit.letterbox,other,volume,FAITHFUL_VALIDATED|ZERO_MEANINGFUL_FRIDA|UI_MOTION_NO_SIGNAL,failed:bad_handoff,FAITHFUL,39,0.0,0,post-explore execute goals not reached; deeper planned goals beyond early steps (10 planned),logs/bulk_llm_benign_v2/76be0a59cc20_ch.cryptobit.letterbox/dynamic/llm/session_3,logs/bulk_llm_benign_v2/76be0a59cc20_ch.cryptobit.letterbox/dynamic/llm/session_3/ch.cryptobit.letterbox_frida.jsonl,logs/bulk_llm_benign_v2/76be0a59cc20_ch.cryptobit.letterbox/dynamic/llm/session_3/ch.cryptobit.letterbox_llm_actions.jsonl,39,39,yes,success,weak:low_meaningful_events,varied,3
ef32499a74ab_llm_s1,ch.famoser.mensa,other,volume,FAITHFUL_VALIDATED,failed:ux_quality_gate,FAITHFUL,31,0.0,4,Core flows from expected use largely touched; residual: Interact with discovered UI: View · View · View · View · View · View · View · View · View · View · View · View · View,logs/bulk_llm_benign_v2/ef32499a74ab_ch.famoser.mensa/dynamic/llm/session_1,logs/bulk_llm_benign_v2/ef32499a74ab_ch.famoser.mensa/dynamic/llm/session_1/ch.famoser.mensa_frida.jsonl,logs/bulk_llm_benign_v2/ef32499a74ab_ch.famoser.mensa/dynamic/llm/session_1/ch.famoser.mensa_llm_actions.jsonl,0,3,yes,success,weak:low_meaningful_events,identical,3
ef32499a74ab_llm_s2,ch.famoser.mensa,other,volume,FAITHFUL_VALIDATED,failed:ux_quality_gate,FAITHFUL,31,0.0,7,Core flows from expected use largely touched; residual: Interact with discovered UI: View · View · View · View · View · View · View · View · View,logs/bulk_llm_benign_v2/ef32499a74ab_ch.famoser.mensa/dynamic/llm/session_2,logs/bulk_llm_benign_v2/ef32499a74ab_ch.famoser.mensa/dynamic/llm/session_2/ch.famoser.mensa_frida.jsonl,logs/bulk_llm_benign_v2/ef32499a74ab_ch.famoser.mensa/dynamic/llm/session_2/ch.famoser.mensa_llm_actions.jsonl,0,2,yes,success,weak:low_meaningful_categories,identical,3
ef32499a74ab_llm_s3,ch.famoser.mensa,other,volume,FAITHFUL_VALIDATED,failed:ux_quality_gate,FAITHFUL,31,0.0,4,Core flows from expected use largely touched; residual: Interact with discovered UI: View · View · View · View · View · View · View · View · View · View · View · View · View,logs/bulk_llm_benign_v2/ef32499a74ab_ch.famoser.mensa/dynamic/llm/session_3,logs/bulk_llm_benign_v2/ef32499a74ab_ch.famoser.mensa/dynamic/llm/session_3/ch.famoser.mensa_frida.jsonl,logs/bulk_llm_benign_v2/ef32499a74ab_ch.famoser.mensa/dynamic/llm/session_3/ch.famoser.mensa_llm_actions.jsonl,0,3,yes,success,weak:low_meaningful_events,varied,3
f395f3359785_llm_s1,ch.gassenarbeit.bern.your.rights,other,volume,FAITHFUL_VALIDATED|FLAILING_SUSPECT,failed:ux_quality_gate,FAITHFUL,7,0.8293,272,Core flows from expected use largely touched; residual: Interact with discovered UI: f_4f7df168-f499-422d-bef8-57458bf00c9f EditText · View · Vie · f_4f7df168-f499-422d-bef8-57,logs/bulk_llm_benign_v2/f395f3359785_ch.gassenarbeit.bern.your.rights/dynamic/llm/session_1,logs/bulk_llm_benign_v2/f395f3359785_ch.gassenarbeit.bern.your.rights/dynamic/llm/session_1/ch.gassenarbeit.bern.your.rights_frida.jsonl,logs/bulk_llm_benign_v2/f395f3359785_ch.gassenarbeit.bern.your.rights/dynamic/llm/session_1/ch.gassenarbeit.bern.your.rights_llm_actions.jsonl,0,7,yes,success,good,identical,3
f395f3359785_llm_s2,ch.gassenarbeit.bern.your.rights,other,volume,FAITHFUL_VALIDATED|FLAILING_SUSPECT,failed:no_goal_progress,PARTIAL,7,0.8293,272,Core flows from expected use largely touched; residual: Interact with discovered UI: f_f2870fa2-74fe-440c-825a-95d9577717e9 EditText · View · Vie · f_f2870fa2-74fe-440c-825a-95,logs/bulk_llm_benign_v2/f395f3359785_ch.gassenarbeit.bern.your.rights/dynamic/llm/session_2,logs/bulk_llm_benign_v2/f395f3359785_ch.gassenarbeit.bern.your.rights/dynamic/llm/session_2/ch.gassenarbeit.bern.your.rights_frida.jsonl,logs/bulk_llm_benign_v2/f395f3359785_ch.gassenarbeit.bern.your.rights/dynamic/llm/session_2/ch.gassenarbeit.bern.your.rights_llm_actions.jsonl,0,7,yes,success,good,identical,3
f395f3359785_llm_s3,ch.gassenarbeit.bern.your.rights,other,volume,FAITHFUL_VALIDATED|FLAILING_SUSPECT,failed:no_goal_progress,PARTIAL,7,0.8293,272,Core flows from expected use largely touched; residual: Interact with discovered UI: f_b9802ab3-5305-4780-9a05-a3e67f0c6167 EditText · View · Vie · f_b9802ab3-5305-4780-9a05-a3,logs/bulk_llm_benign_v2/f395f3359785_ch.gassenarbeit.bern.your.rights/dynamic/llm/session_3,logs/bulk_llm_benign_v2/f395f3359785_ch.gassenarbeit.bern.your.rights/dynamic/llm/session_3/ch.gassenarbeit.bern.your.rights_frida.jsonl,logs/bulk_llm_benign_v2/f395f3359785_ch.gassenarbeit.bern.your.rights/dynamic/llm/session_3/ch.gassenarbeit.bern.your.rights_llm_actions.jsonl,0,7,yes,success,good,varied,3
05e3f19e2717_llm_s1,ch.hgdev.toposuite,other,reference,FAITHFUL_VALIDATED,success,FAITHFUL,28,0.0,224,deeper planned goals beyond early steps (9 planned),logs/bulk_llm_benign_v2/05e3f19e2717_ch.hgdev.toposuite/dynamic/llm/session_1,logs/bulk_llm_benign_v2/05e3f19e2717_ch.hgdev.toposuite/dynamic/llm/session_1/ch.hgdev.toposuite_frida.jsonl,logs/bulk_llm_benign_v2/05e3f19e2717_ch.hgdev.toposuite/dynamic/llm/session_1/ch.hgdev.toposuite_llm_actions.jsonl,28,7,yes,success,good,identical,3
05e3f19e2717_llm_s2,ch.hgdev.toposuite,other,volume,FAITHFUL_VALIDATED,failed:no_goal_progress,PARTIAL,26,0.037,55,deeper planned goals beyond early steps (6 planned),logs/bulk_llm_benign_v2/05e3f19e2717_ch.hgdev.toposuite/dynamic/llm/session_2,logs/bulk_llm_benign_v2/05e3f19e2717_ch.hgdev.toposuite/dynamic/llm/session_2/ch.hgdev.toposuite_frida.jsonl,logs/bulk_llm_benign_v2/05e3f19e2717_ch.hgdev.toposuite/dynamic/llm/session_2/ch.hgdev.toposuite_llm_actions.jsonl,26,6,yes,success,good,identical,3
05e3f19e2717_llm_s3,ch.hgdev.toposuite,other,reference,FAITHFUL_VALIDATED,success,FAITHFUL,28,0.0,224,deeper planned goals beyond early steps (9 planned),logs/bulk_llm_benign_v2/05e3f19e2717_ch.hgdev.toposuite/dynamic/llm/session_3,logs/bulk_llm_benign_v2/05e3f19e2717_ch.hgdev.toposuite/dynamic/llm/session_3/ch.hgdev.toposuite_frida.jsonl,logs/bulk_llm_benign_v2/05e3f19e2717_ch.hgdev.toposuite/dynamic/llm/session_3/ch.hgdev.toposuite_llm_actions.jsonl,28,7,yes,success,good,varied,3
8caf4b679367_llm_s1,ch.ihdg.calendarcolor,other,volume,FLAILING_SUSPECT|EXPLORE_NON_NAVIGABLE,failed:explore_non_navigable,FAILED,0,1.0,3,Core flows from expected use largely touched; residual: Productivity app (ch.ihdg.calendarcolor),logs/bulk_llm_benign_v2/8caf4b679367_ch.ihdg.calendarcolor/dynamic/llm/session_1,logs/bulk_llm_benign_v2/8caf4b679367_ch.ihdg.calendarcolor/dynamic/llm/session_1/ch.ihdg.calendarcolor_frida.jsonl,logs/bulk_llm_benign_v2/8caf4b679367_ch.ihdg.calendarcolor/dynamic/llm/session_1/ch.ihdg.calendarcolor_llm_actions.jsonl,0,0,no,success,weak:low_meaningful_events,identical,3
8caf4b679367_llm_s2,ch.ihdg.calendarcolor,other,volume,FLAILING_SUSPECT|EXPLORE_NON_NAVIGABLE,failed:explore_non_navigable,FAILED,0,1.0,3,Core flows from expected use largely touched; residual: Productivity app (ch.ihdg.calendarcolor),logs/bulk_llm_benign_v2/8caf4b679367_ch.ihdg.calendarcolor/dynamic/llm/session_2,logs/bulk_llm_benign_v2/8caf4b679367_ch.ihdg.calendarcolor/dynamic/llm/session_2/ch.ihdg.calendarcolor_frida.jsonl,logs/bulk_llm_benign_v2/8caf4b679367_ch.ihdg.calendarcolor/dynamic/llm/session_2/ch.ihdg.calendarcolor_llm_actions.jsonl,0,0,no,success,weak:low_meaningful_events,identical,3
8caf4b679367_llm_s3,ch.ihdg.calendarcolor,other,volume,FLAILING_SUSPECT|EXPLORE_NON_NAVIGABLE,failed:explore_non_navigable,FAILED,0,1.0,3,Core flows from expected use largely touched; residual: Productivity app (ch.ihdg.calendarcolor),logs/bulk_llm_benign_v2/8caf4b679367_ch.ihdg.calendarcolor/dynamic/llm/session_3,logs/bulk_llm_benign_v2/8caf4b679367_ch.ihdg.calendarcolor/dynamic/llm/session_3/ch.ihdg.calendarcolor_frida.jsonl,logs/bulk_llm_benign_v2/8caf4b679367_ch.ihdg.calendarcolor/dynamic/llm/session_3/ch.ihdg.calendarcolor_llm_actions.jsonl,0,0,no,success,weak:low_meaningful_events,varied,3
18aff8885c8c_llm_s1,ch.joshuah.bibleverseapp,other,reference,FAITHFUL_VALIDATED,success,FAITHFUL,47,0.0,74,Core flows from expected use largely touched; residual: Interact with discovered UI: Credits credits FrameLayout · Settings settings FrameLayout  · Verse home FrameLayout · Set,logs/bulk_llm_benign_v2/18aff8885c8c_ch.joshuah.bibleverseapp/dynamic/llm/session_1,logs/bulk_llm_benign_v2/18aff8885c8c_ch.joshuah.bibleverseapp/dynamic/llm/session_1/ch.joshuah.bibleverseapp_frida.jsonl,logs/bulk_llm_benign_v2/18aff8885c8c_ch.joshuah.bibleverseapp/dynamic/llm/session_1/ch.joshuah.bibleverseapp_llm_actions.jsonl,47,3,yes,success,good,identical,3
18aff8885c8c_llm_s2,ch.joshuah.bibleverseapp,other,reference,FAITHFUL_VALIDATED,success,FAITHFUL,47,0.0,74,Core flows from expected use largely touched; residual: Interact with discovered UI: Credits credits FrameLayout · Settings settings FrameLayout  · Verse home FrameLayout · Set,logs/bulk_llm_benign_v2/18aff8885c8c_ch.joshuah.bibleverseapp/dynamic/llm/session_2,logs/bulk_llm_benign_v2/18aff8885c8c_ch.joshuah.bibleverseapp/dynamic/llm/session_2/ch.joshuah.bibleverseapp_frida.jsonl,logs/bulk_llm_benign_v2/18aff8885c8c_ch.joshuah.bibleverseapp/dynamic/llm/session_2/ch.joshuah.bibleverseapp_llm_actions.jsonl,47,3,yes,success,good,identical,3
18aff8885c8c_llm_s3,ch.joshuah.bibleverseapp,other,reference,FAITHFUL_VALIDATED,success,FAITHFUL,47,0.0,80,Core flows from expected use largely touched; residual: Interact with discovered UI: Credits credits FrameLayout · Settings settings FrameLayout  · Verse home FrameLayout · Set,logs/bulk_llm_benign_v2/18aff8885c8c_ch.joshuah.bibleverseapp/dynamic/llm/session_3,logs/bulk_llm_benign_v2/18aff8885c8c_ch.joshuah.bibleverseapp/dynamic/llm/session_3/ch.joshuah.bibleverseapp_frida.jsonl,logs/bulk_llm_benign_v2/18aff8885c8c_ch.joshuah.bibleverseapp/dynamic/llm/session_3/ch.joshuah.bibleverseapp_llm_actions.jsonl,47,3,yes,success,good,varied,3
3b57a70201d6_llm_s1,ch.logixisland.anuto,other,volume,FAITHFUL_VALIDATED,failed:bad_handoff,FAITHFUL,49,0.0,24,post-explore execute goals not reached,logs/bulk_llm_benign_v2/3b57a70201d6_ch.logixisland.anuto/dynamic/llm/session_1,logs/bulk_llm_benign_v2/3b57a70201d6_ch.logixisland.anuto/dynamic/llm/session_1/ch.logixisland.anuto_frida.jsonl,logs/bulk_llm_benign_v2/3b57a70201d6_ch.logixisland.anuto/dynamic/llm/session_1/ch.logixisland.anuto_llm_actions.jsonl,28,8,yes,success,good,identical,3
